Review real;Review predicha;Diferencia;Modelo
4,0;3,6;0,4;Regresión Lineal
5,0;3,87;1,13;Regresión Lineal
4,0;3,54;0,46;Regresión Lineal
5,0;3,38;1,62;Regresión Lineal
5,0;4,47;0,53;Regresión Lineal
5,0;4,8;0,2;Regresión Lineal
2,0;3,94;-1,94;Regresión Lineal
4,0;4,01;-0,01;Regresión Lineal
4,0;4,77;-0,77;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,34;0,66;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
3,0;3,58;-0,58;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
1,0;3,95;-2,95;Regresión Lineal
1,0;2,94;-1,94;Regresión Lineal
4,0;4,08;-0,08;Regresión Lineal
4,0;4,03;-0,03;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
5,0;4,43;0,57;Regresión Lineal
5,0;3,67;1,33;Regresión Lineal
2,0;4,02;-2,02;Regresión Lineal
5,0;4,45;0,55;Regresión Lineal
5,0;3,86;1,14;Regresión Lineal
5,0;3,71;1,29;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
5,0;3,84;1,16;Regresión Lineal
5,0;3,82;1,18;Regresión Lineal
3,0;3,74;-0,74;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
5,0;4,36;0,64;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;3,85;1,15;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
4,0;4,35;-0,35;Regresión Lineal
2,3333;4,27;-1,94;Regresión Lineal
1,0;3,06;-2,06;Regresión Lineal
5,0;3,99;1,01;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
4,0;4,5;-0,5;Regresión Lineal
5,0;3,58;1,42;Regresión Lineal
4,0;4,25;-0,25;Regresión Lineal
5,0;4,29;0,71;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
1,0;4,19;-3,19;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
1,0;3,53;-2,53;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
3,0;4,08;-1,08;Regresión Lineal
1,0;3,5;-2,5;Regresión Lineal
1,0;4,12;-3,12;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
3,5;4,35;-0,85;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;3,79;1,21;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
1,0;4,71;-3,71;Regresión Lineal
5,0;3,9;1,1;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
1,0;3,23;-2,23;Regresión Lineal
4,0;4,13;-0,13;Regresión Lineal
1,0;4,4;-3,4;Regresión Lineal
5,0;4,17;0,83;Regresión Lineal
4,0;4,11;-0,11;Regresión Lineal
1,0;2,36;-1,36;Regresión Lineal
5,0;4,41;0,59;Regresión Lineal
5,0;4,45;0,55;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;3,66;1,34;Regresión Lineal
4,0;4,27;-0,27;Regresión Lineal
4,0;4,28;-0,28;Regresión Lineal
3,0;4,06;-1,06;Regresión Lineal
5,0;4,23;0,77;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
5,0;4,74;0,26;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
4,0;4,36;-0,36;Regresión Lineal
5,0;4,37;0,63;Regresión Lineal
5,0;4,75;0,25;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
4,0;3,96;0,04;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,09;0,91;Regresión Lineal
2,0;4,16;-2,16;Regresión Lineal
4,0;4,2;-0,2;Regresión Lineal
5,0;4,6;0,4;Regresión Lineal
5,0;4,29;0,71;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;4,38;0,62;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;4,26;0,74;Regresión Lineal
5,0;4,43;0,57;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;3,93;1,07;Regresión Lineal
4,0;3,56;0,44;Regresión Lineal
1,0;4,11;-3,11;Regresión Lineal
3,0;4,48;-1,48;Regresión Lineal
1,0;3,78;-2,78;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;3,86;1,14;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
5,0;3,88;1,12;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
5,0;4,58;0,42;Regresión Lineal
4,0;4,43;-0,43;Regresión Lineal
4,0;3,85;0,15;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
5,0;4,5;0,5;Regresión Lineal
5,0;4,51;0,49;Regresión Lineal
3,0;4,72;-1,72;Regresión Lineal
1,0;3,81;-2,81;Regresión Lineal
1,0;4,21;-3,21;Regresión Lineal
5,0;4,76;0,24;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
5,0;3,94;1,06;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
5,0;4,33;0,67;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
4,0;3,75;0,25;Regresión Lineal
4,0;3,48;0,52;Regresión Lineal
5,0;4,35;0,65;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
5,0;3,64;1,36;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
4,0;4,07;-0,07;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
3,0;3,78;-0,78;Regresión Lineal
2,0;3,87;-1,87;Regresión Lineal
4,0;4,18;-0,18;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
5,0;4,44;0,56;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
3,0;4,45;-1,45;Regresión Lineal
5,0;4,15;0,85;Regresión Lineal
1,6667;3,89;-2,22;Regresión Lineal
1,0;4,16;-3,16;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
5,0;4,65;0,35;Regresión Lineal
4,0;4,22;-0,22;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
5,0;5,92;-0,92;Regresión Lineal
5,0;4,04;0,96;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;5,18;-0,18;Regresión Lineal
5,0;3,64;1,36;Regresión Lineal
5,0;3,68;1,32;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
1,0;3,07;-2,07;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
4,0;3,74;0,26;Regresión Lineal
1,0;4,26;-3,26;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
2,0;3,35;-1,35;Regresión Lineal
1,0;3,51;-2,51;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
4,0;4,37;-0,37;Regresión Lineal
5,0;3,36;1,64;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
5,0;4,0;1,0;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
4,0;4,51;-0,51;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
4,0;4,57;-0,57;Regresión Lineal
4,0;3,98;0,02;Regresión Lineal
4,0;4,52;-0,52;Regresión Lineal
5,0;3,76;1,24;Regresión Lineal
5,0;4,53;0,47;Regresión Lineal
1,0;2,6;-1,6;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
5,0;4,1;0,9;Regresión Lineal
4,0;4,21;-0,21;Regresión Lineal
4,0;4,76;-0,76;Regresión Lineal
3,0;4,35;-1,35;Regresión Lineal
5,0;4,69;0,31;Regresión Lineal
2,0;4,67;-2,67;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
1,0;3,71;-2,71;Regresión Lineal
1,0;3,97;-2,97;Regresión Lineal
4,0;3,89;0,11;Regresión Lineal
4,3333;4,1;0,23;Regresión Lineal
1,0;3,91;-2,91;Regresión Lineal
2,6;3,93;-1,33;Regresión Lineal
1,0;3,36;-2,36;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
1,0;4,37;-3,37;Regresión Lineal
5,0;4,21;0,79;Regresión Lineal
3,0;3,99;-0,99;Regresión Lineal
1,0;3,51;-2,51;Regresión Lineal
3,0;3,97;-0,97;Regresión Lineal
4,0;4,24;-0,24;Regresión Lineal
4,0;4,43;-0,43;Regresión Lineal
5,0;4,47;0,53;Regresión Lineal
5,0;4,2;0,8;Regresión Lineal
5,0;4,12;0,88;Regresión Lineal
5,0;4,4;0,6;Regresión Lineal
5,0;3,53;1,47;Regresión Lineal
1,0;3,17;-2,17;Regresión Lineal
5,0;4,44;0,56;Regresión Lineal
5,0;3,62;1,38;Regresión Lineal
5,0;4,14;0,86;Regresión Lineal
5,0;4,75;0,25;Regresión Lineal
5,0;3,85;1,15;Regresión Lineal
4,0;4,23;-0,23;Regresión Lineal
4,0;4,38;-0,38;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
5,0;4,48;0,52;Regresión Lineal
5,0;4,19;0,81;Regresión Lineal
3,0;3,64;-0,64;Regresión Lineal
4,0;3,71;0,29;Regresión Lineal
5,0;3,8;1,2;Regresión Lineal
2,0;4,32;-2,32;Regresión Lineal
3,0;3,95;-0,95;Regresión Lineal
5,0;4,07;0,93;Regresión Lineal
1,0;3,32;-2,32;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
4,0;3,95;0,05;Regresión Lineal
3,0;4,63;-1,63;Regresión Lineal
5,0;3,91;1,09;Regresión Lineal
5,0;4,37;0,63;Regresión Lineal
5,0;4,16;0,84;Regresión Lineal
5,0;3,98;1,02;Regresión Lineal
0,0;3,63;-3,63;Regresión Lineal
4,0;4,3;-0,3;Regresión Lineal
5,0;4,01;0,99;Regresión Lineal
5,0;4,27;0,73;Regresión Lineal
3,0;3,78;-0,78;Regresión Lineal
4,0;3,84;0,16;Regresión Lineal
5,0;4,08;0,92;Regresión Lineal
3,0;4,1;-1,1;Regresión Lineal
5,0;4,96;0,04;Regresión Lineal
5,0;4,05;0,95;Regresión Lineal
4,0;3,95;0,05;Regresión Lineal
5,0;4,26;0,74;Regresión Lineal
1,0;4,21;-3,21;Regresión Lineal
5,0;4,02;0,98;Regresión Lineal
2,0;3,07;-1,07;Regresión Lineal
5,0;3,95;1,05;Regresión Lineal
1,0;3,67;-2,67;Regresión Lineal
4,0;4,16;-0,16;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
5,0;5,13;-0,13;Regresión Lineal
1,0;2,73;-1,73;Regresión Lineal
5,0;4,22;0,78;Regresión Lineal
5,0;2,88;2,12;Regresión Lineal
5,0;4,76;0,24;Regresión Lineal
5,0;4,79;0,21;Regresión Lineal
5,0;3,87;1,13;Regresión Lineal
5,0;4,58;0,42;Regresión Lineal
4,0;3,71;0,29;Regresión Lineal
5,0;4,49;0,51;Regresión Lineal
5,0;4,18;0,82;Regresión Lineal
5,0;3,89;1,11;Regresión Lineal
5,0;3,96;1,04;Regresión Lineal
5,0;4,41;0,59;Regresión Lineal
5,0;4,13;0,87;Regresión Lineal
1,0;3,18;-2,18;Regresión Lineal
5,0;3,46;1,54;Random Forest
5,0;4,15;0,85;Random Forest
5,0;3,07;1,93;Random Forest
5,0;4,28;0,72;Random Forest
5,0;3,3;1,7;Random Forest
5,0;4,19;0,81;Random Forest
5,0;4,88;0,12;Random Forest
3,0;2,02;0,98;Random Forest
4,0;4,56;-0,56;Random Forest
5,0;3,73;1,27;Random Forest
5,0;4,18;0,82;Random Forest
4,0;1,62;2,38;Random Forest
5,0;1,35;3,65;Random Forest
4,0;4,3;-0,3;Random Forest
5,0;4,17;0,83;Random Forest
5,0;4,6;0,4;Random Forest
5,0;4,59;0,41;Random Forest
5,0;4,26;0,74;Random Forest
4,0;1,61;2,39;Random Forest
5,0;4,0;1,0;Random Forest
5,0;4,42;0,58;Random Forest
5,0;4,26;0,74;Random Forest
4,0;3,49;0,51;Random Forest
2,0;4,26;-2,26;Random Forest
5,0;4,53;0,47;Random Forest
5,0;4,9;0,1;Random Forest
5,0;4,82;0,18;Random Forest
5,0;4,17;0,83;Random Forest
5,0;3,69;1,31;Random Forest
4,0;4,31;-0,31;Random Forest
5,0;4,5;0,5;Random Forest
5,0;4,32;0,68;Random Forest
4,0;4,11;-0,11;Random Forest
4,0;4,13;-0,13;Random Forest
5,0;3,83;1,17;Random Forest
5,0;4,16;0,84;Random Forest
4,0;4,91;-0,91;Random Forest
5,0;4,46;0,54;Random Forest
4,0;4,68;-0,68;Random Forest
4,0;3,36;0,64;Random Forest
3,0;4,48;-1,48;Random Forest
5,0;4,23;0,77;Random Forest
1,0;3,23;-2,23;Random Forest
4,0;4,46;-0,46;Random Forest
4,0;4,7;-0,7;Random Forest
5,0;4,7;0,3;Random Forest
1,0;3,14;-2,14;Random Forest
5,0;4,86;0,14;Random Forest
5,0;4,11;0,89;Random Forest
5,0;4,25;0,75;Random Forest
2,0;1,31;0,69;Random Forest
5,0;4,36;0,64;Random Forest
4,0;3,69;0,31;Random Forest
5,0;3,5;1,5;Random Forest
5,0;1,96;3,04;Random Forest
5,0;3,98;1,02;Random Forest
4,0;4,5;-0,5;Random Forest
5,0;4,23;0,77;Random Forest
5,0;4,95;0,05;Random Forest
4,0;4,53;-0,53;Random Forest
5,0;4,87;0,13;Random Forest
5,0;4,74;0,26;Random Forest
1,0;4,34;-3,34;Random Forest
3,0;4,46;-1,46;Random Forest
5,0;4,11;0,89;Random Forest
5,0;4,24;0,76;Random Forest
5,0;4,35;0,65;Random Forest
5,0;4,79;0,21;Random Forest
5,0;4,45;0,55;Random Forest
4,0;3,94;0,06;Random Forest
5,0;4,56;0,44;Random Forest
5,0;4,46;0,54;Random Forest
4,0;3,42;0,58;Random Forest
5,0;4,49;0,51;Random Forest
1,0;3,71;-2,71;Random Forest
4,0;4,41;-0,41;Random Forest
1,0;3,89;-2,89;Random Forest
4,0;4,53;-0,53;Random Forest
3,0;1,97;1,03;Random Forest
5,0;4,35;0,65;Random Forest
1,0;4,2;-3,2;Random Forest
5,0;4,16;0,84;Random Forest
5,0;4,62;0,38;Random Forest
5,0;4,37;0,63;Random Forest
5,0;4,61;0,39;Random Forest
5,0;4,15;0,85;Random Forest
4,0;4,83;-0,83;Random Forest
5,0;4,46;0,54;Random Forest
5,0;4,99;0,01;Random Forest
4,0;3,78;0,22;Random Forest
4,0;4,79;-0,79;Random Forest
5,0;2,46;2,54;Random Forest
5,0;4,59;0,41;Random Forest
4,0;2,68;1,32;Random Forest
4,0;4,28;-0,28;Random Forest
4,6;3,94;0,66;Random Forest
5,0;4,0;1,0;Random Forest
5,0;3,16;1,84;Random Forest
5,0;4,74;0,26;Random Forest
1,0;2,58;-1,58;Random Forest
1,0;3,27;-2,27;Random Forest
5,0;3,8;1,2;Random Forest
5,0;4,02;0,98;Random Forest
4,0;4,53;-0,53;Random Forest
5,0;2,36;2,64;Random Forest
4,0;4,18;-0,18;Random Forest
1,0;4,0;-3,0;Random Forest
3,0;2,94;0,06;Random Forest
5,0;3,44;1,56;Random Forest
5,0;3,38;1,62;Random Forest
4,0;4,58;-0,58;Random Forest
5,0;3,9;1,1;Random Forest
3,0;4,5;-1,5;Random Forest
5,0;4,11;0,89;Random Forest
3,0;3,03;-0,03;Random Forest
5,0;3,77;1,23;Random Forest
3,0;4,68;-1,68;Random Forest
3,0;4,26;-1,26;Random Forest
4,0;4,27;-0,27;Random Forest
5,0;4,32;0,68;Random Forest
1,0;4,2;-3,2;Random Forest
5,0;3,46;1,54;Random Forest
5,0;4,49;0,51;Random Forest
5,0;4,73;0,27;Random Forest
4,0;4,01;-0,01;Random Forest
3,0;4,04;-1,04;Random Forest
1,0;4,08;-3,08;Random Forest
2,0;4,68;-2,68;Random Forest
4,0;4,62;-0,62;Random Forest
5,0;4,29;0,71;Random Forest
5,0;4,56;0,44;Random Forest
5,0;2,34;2,66;Random Forest
5,0;4,75;0,25;Random Forest
3,0;3,65;-0,65;Random Forest
5,0;4,72;0,28;Random Forest
5,0;4,28;0,72;Random Forest
4,0;1,77;2,23;Random Forest
1,0;4,76;-3,76;Random Forest
5,0;3,72;1,28;Random Forest
5,0;4,48;0,52;Random Forest
5,0;4,03;0,97;Random Forest
5,0;3,47;1,53;Random Forest
5,0;4,05;0,95;Random Forest
5,0;4,26;0,74;Random Forest
4,0;4,36;-0,36;Random Forest
1,0;1,29;-0,29;Random Forest
5,0;4,7;0,3;Random Forest
3,0;4,77;-1,77;Random Forest
4,0;4,07;-0,07;Random Forest
5,0;3,86;1,14;Random Forest
5,0;4,21;0,79;Random Forest
5,0;4,6;0,4;Random Forest
4,0;4,4;-0,4;Random Forest
5,0;3,99;1,01;Random Forest
4,0;3,16;0,84;Random Forest
3,0;3,6;-0,6;Random Forest
5,0;3,17;1,83;Random Forest
5,0;4,88;0,12;Random Forest
4,0;4,84;-0,84;Random Forest
5,0;4,1;0,9;Random Forest
5,0;3,99;1,01;Random Forest
1,0;3,25;-2,25;Random Forest
4,0;3,73;0,27;Random Forest
4,0;4,91;-0,91;Random Forest
1,0;1,8;-0,8;Random Forest
4,0;4,5;-0,5;Random Forest
5,0;4,16;0,84;Random Forest
5,0;4,35;0,65;Random Forest
5,0;4,73;0,27;Random Forest
5,0;4,92;0,08;Random Forest
5,0;4,72;0,28;Random Forest
5,0;4,71;0,29;Random Forest
4,0;3,62;0,38;Random Forest
5,0;4,14;0,86;Random Forest
4,0;3,12;0,88;Random Forest
5,0;4,62;0,38;Random Forest
5,0;4,57;0,43;Random Forest
5,0;3,64;1,36;Random Forest
1,0;4,73;-3,73;Random Forest
5,0;4,44;0,56;Random Forest
3,0;4,42;-1,42;Random Forest
4,0;4,54;-0,54;Random Forest
2,0;4,29;-2,29;Random Forest
5,0;4,82;0,18;Random Forest
5,0;4,26;0,74;Random Forest
5,0;4,06;0,94;Random Forest
5,0;4,64;0,36;Random Forest
5,0;4,42;0,58;Random Forest
5,0;4,49;0,51;Random Forest
5,0;4,09;0,91;Random Forest
5,0;4,12;0,88;Random Forest
1,0;4,5;-3,5;Random Forest
5,0;3,76;1,24;Random Forest
5,0;4,62;0,38;Random Forest
4,0;3,34;0,66;Random Forest
5,0;3,86;1,14;Random Forest
1,0;2,0;-1,0;Random Forest
5,0;4,64;0,36;Random Forest
1,0;3,07;-2,07;Random Forest
5,0;3,91;1,09;Random Forest
3,0;3,71;-0,71;Random Forest
3,0;3,72;-0,72;Random Forest
4,0;4,53;-0,53;Random Forest
5,0;4,95;0,05;Random Forest
5,0;4,34;0,66;Random Forest
5,0;4,59;0,41;Random Forest
1,0;2,92;-1,92;Random Forest
5,0;4,73;0,27;Random Forest
5,0;3,3;1,7;Random Forest
5,0;4,71;0,29;Random Forest
3,0;4,94;-1,94;Random Forest
0,0;2,78;-2,78;Random Forest
5,0;2,8;2,2;Random Forest
5,0;4,0;1,0;Random Forest
1,0;3,65;-2,65;Random Forest
4,0;4,84;-0,84;Random Forest
5,0;4,61;0,39;Random Forest
5,0;3,46;1,54;Random Forest
5,0;4,99;0,01;Random Forest
3,0;3,59;-0,59;Random Forest
5,0;3,96;1,04;Random Forest
1,0;4,73;-3,73;Random Forest
5,0;4,35;0,65;Random Forest
5,0;3,61;1,39;Random Forest
5,0;4,0;1,0;Random Forest
1,0;1,88;-0,88;Random Forest
5,0;4,4;0,6;Random Forest
5,0;3,13;1,87;Random Forest
1,0;3,89;-2,89;Random Forest
5,0;3,75;1,25;Random Forest
5,0;4,72;0,28;Random Forest
5,0;4,62;0,38;Random Forest
3,0;4,6;-1,6;Random Forest
4,0;2,75;1,25;Random Forest
5,0;4,24;0,76;Random Forest
5,0;4,77;0,23;Random Forest
2,0;4,67;-2,67;Random Forest
1,0;4,62;-3,62;Random Forest
5,0;2,84;2,16;Random Forest
4,0;4,46;-0,46;Random Forest
5,0;4,65;0,35;Random Forest
4,0;3,41;0,59;Random Forest
1,0;1,69;-0,69;Random Forest
3,0;2,41;0,59;Random Forest
5,0;4,78;0,22;Random Forest
4,0;4,76;-0,76;Random Forest
5,0;4,6;0,4;Random Forest
1,0;4,46;-3,46;Random Forest
1,0;2,18;-1,18;Random Forest
5,0;4,77;0,23;Random Forest
5,0;4,91;0,09;Random Forest
4,0;4,66;-0,66;Random Forest
5,0;2,38;2,62;Random Forest
4,0;4,23;-0,23;Random Forest
2,0;3,96;-1,96;Random Forest
4,0;4,57;-0,57;Random Forest
3,0;4,74;-1,74;Random Forest
3,0;4,21;-1,21;Random Forest
3,0;3,84;-0,84;Random Forest
1,0;4,22;-3,22;Random Forest
3,0;4,65;-1,65;Random Forest
5,0;4,82;0,18;Random Forest
4,8;3,72;1,08;Random Forest
4,0;4,38;-0,38;Random Forest
5,0;4,2;0,8;Random Forest
5,0;3,37;1,63;Random Forest
5,0;4,37;0,63;Random Forest
4,0;4,49;-0,49;Random Forest
5,0;4,59;0,41;Random Forest
5,0;3,5;1,5;Random Forest
5,0;2,69;2,31;Random Forest
4,0;4,65;-0,65;Random Forest
4,0;3,09;0,91;Random Forest
3,0;4,9;-1,9;Random Forest
5,0;4,92;0,08;Random Forest
5,0;4,84;0,16;Random Forest
3,0;4,56;-1,56;Random Forest
5,0;4,35;0,65;Random Forest
3,0;4,7;-1,7;Random Forest
5,0;4,99;0,01;Random Forest
5,0;3,81;1,19;Random Forest
4,0;4,25;-0,25;Random Forest
5,0;4,72;0,28;Random Forest
4,0;4,23;-0,23;Random Forest
4,0;4,2;-0,2;Random Forest
1,0;1,18;-0,18;Random Forest
5,0;4,93;0,07;Random Forest
5,0;4,81;0,19;Random Forest
5,0;4,5;0,5;Random Forest
5,0;4,54;0,46;Random Forest
5,0;4,53;0,47;Random Forest
5,0;4,45;0,55;Random Forest
5,0;4,31;0,69;Random Forest
4,0;4,31;-0,31;Random Forest
5,0;3,63;1,37;Random Forest
5,0;4,19;0,81;Random Forest
5,0;4,32;0,68;Random Forest
5,0;4,12;0,88;Random Forest
4,0;3,73;0,27;Random Forest
4,0;4,56;-0,56;Random Forest
4,0;4,86;-0,86;Random Forest
5,0;3,61;1,39;Random Forest
1,0;4,29;-3,29;Random Forest
5,0;4,55;0,45;Random Forest
3,0;4,72;-1,72;Random Forest
5,0;3,9;1,1;Random Forest
4,0;2,43;1,57;Random Forest
5,0;4,84;0,16;Random Forest
0,0;4,39;-4,39;Random Forest
3,3333;4,48;-1,15;Random Forest
3,0;4,74;-1,74;Random Forest
5,0;3,92;1,08;Random Forest
5,0;4,3;0,7;Random Forest
5,0;4,52;0,48;Random Forest
5,0;4,25;0,75;Random Forest
5,0;4,1;0,9;Random Forest
1,0;1,82;-0,82;Random Forest
5,0;3,61;1,39;Random Forest
3,0;4,72;-1,72;Random Forest
5,0;4,68;0,32;Random Forest
2,0;1,47;0,53;Random Forest
1,0;1,58;-0,58;Random Forest
5,0;4,64;0,36;Random Forest
2,0;4,05;-2,05;Random Forest
3,0;3,84;-0,84;Random Forest
5,0;1,17;3,83;Random Forest
1,0;2,48;-1,48;Random Forest
5,0;3,5;1,5;Random Forest
5,0;3,8;1,2;Random Forest
4,0;3,66;0,34;Random Forest
4,0;4,86;-0,86;Random Forest
3,0;4,02;-1,02;Random Forest
5,0;3,73;1,27;Random Forest
5,0;4,42;0,58;Random Forest
5,0;3,89;1,11;Random Forest
2,0;4,75;-2,75;Random Forest
1,0;1,07;-0,07;Random Forest
1,0;4,46;-3,46;Random Forest
4,0;4,28;-0,28;Random Forest
4,0;2,3;1,7;Random Forest
5,0;4,18;0,82;Random Forest
5,0;4,66;0,34;Random Forest
5,0;4,46;0,54;Random Forest
4,0;4,97;-0,97;Random Forest
5,0;4,56;0,44;Random Forest
5,0;4,26;0,74;Random Forest
5,0;3,71;1,29;Random Forest
5,0;4,43;0,57;Random Forest
1,0;4,24;-3,24;Random Forest
5,0;3,58;1,42;Random Forest
5,0;4,16;0,84;Random Forest
4,0;4,32;-0,32;Random Forest
5,0;3,76;1,24;Random Forest
5,0;4,39;0,61;Random Forest
4,0;4,4;-0,4;Random Forest
4,0;4,57;-0,57;Random Forest
5,0;4,15;0,85;Random Forest
4,0;4,94;-0,94;Random Forest
4,0;4,31;-0,31;Random Forest
5,0;4,67;0,33;Random Forest
5,0;4,02;0,98;Random Forest
5,0;4,89;0,11;Random Forest
4,0;4,15;-0,15;Random Forest
5,0;4,45;0,55;Random Forest
5,0;4,21;0,79;Random Forest
1,0;2,27;-1,27;Random Forest
1,0;4,93;-3,93;Random Forest
3,0;3,07;-0,07;Random Forest
2,0;3,89;-1,89;Random Forest
5,0;4,37;0,63;Random Forest
4,0;2,69;1,31;Random Forest
5,0;4,96;0,04;Random Forest
4,0;4,55;-0,55;Random Forest
5,0;3,82;1,18;Random Forest
5,0;4,64;0,36;Random Forest
5,0;4,04;0,96;Random Forest
5,0;4,47;0,53;Random Forest
5,0;2,9;2,1;Random Forest
5,0;4,66;0,34;Random Forest
5,0;4,4;0,6;Random Forest
3,0;2,13;0,87;Random Forest
2,0;2,77;-0,77;Random Forest
4,0;4,15;-0,15;Random Forest
5,0;2,49;2,51;Random Forest
4,0;3,69;0,31;Random Forest
1,0;1,25;-0,25;Random Forest
5,0;4,51;0,49;Random Forest
5,0;4,39;0,61;Random Forest
3,0;4,22;-1,22;Random Forest
5,0;3,16;1,84;Random Forest
4,0;4,35;-0,35;Random Forest
5,0;4,62;0,38;Random Forest
5,0;4,17;0,83;Random Forest
4,0;4,96;-0,96;Random Forest
4,0;4,25;-0,25;Random Forest
5,0;4,46;0,54;Random Forest
3,0;2,88;0,12;Random Forest
4,0;3,91;0,09;Random Forest
5,0;3,91;1,09;Random Forest
4,0;3,06;0,94;Random Forest
5,0;2,99;2,01;Random Forest
5,0;3,07;1,93;Random Forest
5,0;4,09;0,91;Random Forest
5,0;2,98;2,02;Random Forest
3,0;3,92;-0,92;Random Forest
1,0;4,89;-3,89;Random Forest
4,0;3,42;0,58;Random Forest
5,0;2,97;2,03;Random Forest
0,0;4,29;-4,29;Random Forest
5,0;4,74;0,26;Random Forest
3,0;3,75;-0,75;Random Forest
4,0;2,94;1,06;Random Forest
5,0;4,15;0,85;Random Forest
3,0;4,92;-1,92;Random Forest
4,0;3,53;0,47;Random Forest
5,0;5,0;0,0;Random Forest
4,0;3,84;0,16;Random Forest
5,0;3,96;1,04;Random Forest
5,0;4,02;0,98;Random Forest
5,0;4,39;0,61;Random Forest
5,0;4,57;0,43;Random Forest
5,0;4,47;0,53;Random Forest
5,0;4,14;0,86;Random Forest
5,0;4,36;0,64;Random Forest
1,0;4,05;-3,05;Random Forest
3,0;3,6;-0,6;Random Forest
5,0;3,91;1,09;Random Forest
3,0;4,24;-1,24;Random Forest
5,0;3,78;1,22;Random Forest
0,0;1,65;-1,65;Random Forest
5,0;4,59;0,41;Random Forest
5,0;3,95;1,05;Random Forest
3,0;4,59;-1,59;Random Forest
5,0;3,9;1,1;Random Forest
5,0;4,14;0,86;Random Forest
4,0;4,77;-0,77;Random Forest
5,0;4,9;0,1;Random Forest
5,0;4,97;0,03;Random Forest
2,0;4,13;-2,13;Random Forest
3,0;4,54;-1,54;Random Forest
5,0;4,36;0,64;Random Forest
3,0;3,78;-0,78;Random Forest
3,0;4,65;-1,65;Random Forest
3,0;2,0;1,0;Random Forest
4,0;4,34;-0,34;Random Forest
1,0;3,87;-2,87;Random Forest
4,0;3,06;0,94;Random Forest
5,0;4,8;0,2;Random Forest
