Review real;Review predicha;Diferencia
5,0;4,29;0,71
4,0;3,88;0,12
3,0;3,87;-0,87
5,0;4,06;0,94
5,0;4,25;0,75
5,0;3,67;1,33
1,0;4,0;-3,0
5,0;4,2;0,8
1,0;3,58;-2,58
0,0;3,09;-3,09
5,0;4,61;0,39
5,0;4,96;0,04
1,0;3,6;-2,6
1,0;3,57;-2,57
5,0;4,57;0,43
5,0;4,22;0,78
4,0;4,21;-0,21
1,0;3,87;-2,87
5,0;4,07;0,93
3,0;3,69;-0,69
4,0;4,27;-0,27
4,0;3,93;0,07
5,0;4,15;0,85
5,0;3,8;1,2
5,0;4,18;0,82
4,0;3,82;0,18
3,0;3,97;-0,97
3,0;3,75;-0,75
5,0;4,22;0,78
5,0;4,05;0,95
4,0;3,77;0,23
5,0;4,04;0,96
3,0;3,72;-0,72
5,0;4,5;0,5
5,0;4,38;0,62
5,0;4,63;0,37
5,0;4,08;0,92
5,0;4,31;0,69
5,0;4,1;0,9
3,0;2,63;0,37
5,0;3,97;1,03
2,0;4,33;-2,33
5,0;3,95;1,05
5,0;3,74;1,26
5,0;3,87;1,13
5,0;4,22;0,78
1,0;4,26;-3,26
5,0;3,85;1,15
5,0;3,75;1,25
5,0;4,2;0,8
5,0;4,11;0,89
5,0;3,83;1,17
5,0;4,66;0,34
5,0;3,93;1,07
5,0;4,23;0,77
5,0;4,46;0,54
3,0;3,98;-0,98
1,0;3,66;-2,66
5,0;4,62;0,38
5,0;4,49;0,51
2,0;3,7;-1,7
1,0;3,61;-2,61
4,0;4,07;-0,07
5,0;3,6;1,4
5,0;4,41;0,59
3,0;4,5;-1,5
4,0;4,18;-0,18
5,0;4,01;0,99
4,0;3,98;0,02
2,0;4,04;-2,04
4,0;4,03;-0,03
1,0;3,5;-2,5
5,0;3,58;1,42
5,0;4,62;0,38
5,0;4,1;0,9
3,0;3,88;-0,88
5,0;3,61;1,39
5,0;3,83;1,17
3,0;4,02;-1,02
5,0;3,6;1,4
5,0;3,57;1,43
4,0;4,47;-0,47
4,0;3,9;0,1
2,0;3,89;-1,89
5,0;4,33;0,67
5,0;4,21;0,79
5,0;3,91;1,09
2,0;4,49;-2,49
5,0;4,26;0,74
5,0;4,09;0,91
5,0;3,88;1,12
1,0;3,35;-2,35
5,0;4,16;0,84
5,0;4,29;0,71
2,0;3,42;-1,42
5,0;4,26;0,74
5,0;3,72;1,28
5,0;4,41;0,59
5,0;4,25;0,75
5,0;4,3;0,7
5,0;4,11;0,89
4,0;4,24;-0,24
5,0;4,04;0,96
5,0;4,07;0,93
4,0;3,76;0,24
1,0;4,19;-3,19
4,0;4,16;-0,16
1,0;3,61;-2,61
4,0;3,91;0,09
5,0;3,97;1,03
5,0;4,14;0,86
5,0;4,43;0,57
4,0;3,7;0,3
4,0;3,91;0,09
5,0;3,99;1,01
4,0;4,43;-0,43
5,0;3,98;1,02
5,0;3,97;1,03
4,0;4,09;-0,09
5,0;4,02;0,98
3,0;4,28;-1,28
4,0;4,33;-0,33
5,0;3,81;1,19
5,0;4,57;0,43
4,0;4,04;-0,04
4,0;4,53;-0,53
5,0;4,43;0,57
3,0;4,03;-1,03
4,0;3,83;0,17
2,0;4,32;-2,32
4,0;4,0;0,0
3,0;4,77;-1,77
1,0;2,72;-1,72
5,0;4,15;0,85
5,0;3,87;1,13
5,0;4,25;0,75
4,0;4,1;-0,1
5,0;4,23;0,77
5,0;3,81;1,19
5,0;4,41;0,59
1,0;3,41;-2,41
5,0;4,19;0,81
5,0;4,44;0,56
3,0;4,45;-1,45
5,0;4,52;0,48
5,0;3,98;1,02
5,0;4,21;0,79
4,0;4,58;-0,58
5,0;4,61;0,39
5,0;4,03;0,97
5,0;4,62;0,38
5,0;4,17;0,83
5,0;4,25;0,75
5,0;4,17;0,83
2,0;4,14;-2,14
5,0;4,06;0,94
4,0;3,7;0,3
5,0;4,18;0,82
3,0;4,44;-1,44
5,0;3,89;1,11
2,0;3,8;-1,8
5,0;4,0;1,0
5,0;4,06;0,94
5,0;4,03;0,97
2,0;2,51;-0,51
5,0;4,49;0,51
4,0;4,06;-0,06
5,0;3,82;1,18
5,0;4,7;0,3
2,0;2,29;-0,29
4,0;3,93;0,07
5,0;3,72;1,28
5,0;3,81;1,19
5,0;4,68;0,32
5,0;3,76;1,24
4,0;3,99;0,01
5,0;3,7;1,3
4,0;4,21;-0,21
5,0;3,7;1,3
5,0;3,99;1,01
1,0;3,43;-2,43
5,0;4,17;0,83
5,0;4,55;0,45
5,0;4,29;0,71
5,0;4,05;0,95
1,0;3,24;-2,24
5,0;4,1;0,9
3,0;4,3;-1,3
4,0;3,95;0,05
5,0;4,83;0,17
5,0;3,92;1,08
5,0;3,9;1,1
1,0;4,43;-3,43
4,0;3,66;0,34
5,0;3,58;1,42
5,0;4,17;0,83
5,0;3,91;1,09
5,0;4,87;0,13
5,0;4,52;0,48
4,0;3,96;0,04
5,0;4,62;0,38
5,0;4,08;0,92
3,0;4,21;-1,21
5,0;3,83;1,17
4,0;4,28;-0,28
5,0;3,47;1,53
5,0;3,99;1,01
1,0;3,52;-2,52
5,0;4,32;0,68
1,0;4,13;-3,13
5,0;4,15;0,85
4,0;4,11;-0,11
5,0;4,53;0,47
5,0;3,9;1,1
5,0;3,99;1,01
1,0;4,26;-3,26
5,0;3,98;1,02
5,0;4,96;0,04
5,0;4,25;0,75
5,0;4,22;0,78
4,0;3,78;0,22
1,0;3,91;-2,91
1,0;3,66;-2,66
5,0;4,51;0,49
5,0;3,63;1,37
4,0;3,47;0,53
3,0;4,39;-1,39
2,0;4,22;-2,22
5,0;4,07;0,93
5,0;4,14;0,86
5,0;3,64;1,36
1,0;4,64;-3,64
5,0;3,7;1,3
5,0;4,32;0,68
5,0;4,28;0,72
4,0;3,93;0,07
5,0;4,56;0,44
4,75;4,17;0,58
4,0;4,03;-0,03
1,0;4,16;-3,16
5,0;4,18;0,82
4,0;4,09;-0,09
4,0;3,74;0,26
5,0;3,8;1,2
5,0;4,23;0,77
5,0;4,34;0,66
5,0;4,03;0,97
5,0;4,16;0,84
5,0;4,11;0,89
5,0;3,98;1,02
5,0;4,46;0,54
5,0;3,96;1,04
5,0;3,85;1,15
4,0;4,03;-0,03
5,0;3,96;1,04
4,0;3,68;0,32
1,0;2,83;-1,83
1,0;4,61;-3,61
4,0;3,91;0,09
5,0;3,73;1,27
5,0;4,15;0,85
5,0;4,18;0,82
2,0;3,67;-1,67
4,0;4,39;-0,39
5,0;3,93;1,07
2,0;4,1;-2,1
1,0;4,03;-3,03
5,0;3,7;1,3
3,0;3,86;-0,86
5,0;3,96;1,04
1,0;4,51;-3,51
5,0;4,41;0,59
5,0;4,16;0,84
5,0;4,34;0,66
4,0;4,06;-0,06
4,0;3,57;0,43
5,0;4,13;0,87
5,0;4,15;0,85
1,0;3,74;-2,74
3,0;3,25;-0,25
3,0;3,88;-0,88
3,0;4,27;-1,27
5,0;3,85;1,15
5,0;4,23;0,77
5,0;4,16;0,84
5,0;3,59;1,41
5,0;4,23;0,77
4,0;4,49;-0,49
4,0;4,43;-0,43
4,0;4,32;-0,32
4,0;3,99;0,01
4,0;3,82;0,18
5,0;4,09;0,91
5,0;4,37;0,63
5,0;3,96;1,04
5,0;3,88;1,12
5,0;3,46;1,54
5,0;4,64;0,36
5,0;4,12;0,88
5,0;4,17;0,83
1,0;2,91;-1,91
5,0;4,51;0,49
1,0;4,08;-3,08
5,0;3,95;1,05
5,0;3,94;1,06
3,0;4,27;-1,27
1,0;2,69;-1,69
5,0;4,41;0,59
5,0;4,11;0,89
5,0;3,8;1,2
5,0;4,19;0,81
5,0;4,03;0,97
4,0;4,48;-0,48
5,0;4,11;0,89
5,0;4,38;0,62
1,0;3,77;-2,77
4,0;4,05;-0,05
1,0;3,98;-2,98
5,0;4,51;0,49
4,0;3,51;0,49
5,0;3,99;1,01
5,0;4,3;0,7
5,0;4,19;0,81
3,0;4,72;-1,72
1,0;2,75;-1,75
4,0;3,98;0,02
5,0;4,23;0,77
5,0;4,2;0,8
5,0;4,36;0,64
5,0;4,01;0,99
4,0;4,67;-0,67
5,0;4,14;0,86
1,0;3,84;-2,84
1,0;3,85;-2,85
5,0;4,32;0,68
5,0;4,09;0,91
4,0;4,06;-0,06
3,0;3,58;-0,58
5,0;4,64;0,36
5,0;4,18;0,82
3,5;4,04;-0,54
5,0;4,62;0,38
5,0;4,17;0,83
3,0;3,97;-0,97
4,0;3,91;0,09
1,0;3,63;-2,63
1,0;3,83;-2,83
5,0;4,03;0,97
5,0;3,63;1,37
5,0;3,92;1,08
5,0;3,68;1,32
2,0;3,47;-1,47
3,0;4,23;-1,23
1,0;3,4;-2,4
5,0;4,43;0,57
5,0;4,8;0,2
5,0;4,05;0,95
3,0;3,83;-0,83
5,0;4,33;0,67
4,0;4,6;-0,6
5,0;4,24;0,76
4,0;4,03;-0,03
5,0;4,63;0,37
5,0;4,39;0,61
4,0;4,02;-0,02
4,0;4,22;-0,22
5,0;4,16;0,84
5,0;4,46;0,54
3,0;3,66;-0,66
4,0;4,23;-0,23
4,0;4,13;-0,13
5,0;4,21;0,79
5,0;3,95;1,05
4,0;5,08;-1,08
1,0;3,62;-2,62
5,0;4,21;0,79
5,0;4,04;0,96
1,0;4,41;-3,41
4,0;3,93;0,07
1,0;3,54;-2,54
5,0;4,24;0,76
5,0;4,23;0,77
5,0;4,25;0,75
2,0;4,33;-2,33
1,0;5,24;-4,24
5,0;3,64;1,36
5,0;4,08;0,92
4,0;3,56;0,44
5,0;4,16;0,84
4,0;4,54;-0,54
5,0;4,19;0,81
1,0;4,16;-3,16
5,0;4,11;0,89
5,0;4,18;0,82
5,0;3,86;1,14
5,0;4,11;0,89
4,0;4,64;-0,64
3,0;4,36;-1,36
4,0;4,23;-0,23
4,0;4,36;-0,36
1,0;3,55;-2,55
3,0;4,24;-1,24
5,0;3,97;1,03
5,0;3,72;1,28
5,0;4,45;0,55
4,0;2,44;1,56
5,0;3,81;1,19
5,0;4,52;0,48
0,0;3,32;-3,32
5,0;3,5;1,5
5,0;4,17;0,83
3,0;4,48;-1,48
5,0;3,9;1,1
4,0;3,93;0,07
5,0;4,01;0,99
1,0;3,98;-2,98
3,0;4,57;-1,57
2,0;3,88;-1,88
5,0;4,13;0,87
4,0;4,41;-0,41
3,0;4,23;-1,23
5,0;4,58;0,42
5,0;4,37;0,63
4,0;4,19;-0,19
2,0;3,55;-1,55
5,0;4,0;1,0
5,0;4,09;0,91
5,0;4,03;0,97
4,0;4,22;-0,22
3,0;3,92;-0,92
4,0;3,85;0,15
5,0;4,2;0,8
1,0;3,07;-2,07
5,0;4,55;0,45
4,0;3,98;0,02
3,0;3,91;-0,91
5,0;4,24;0,76
5,0;4,0;1,0
1,0;3,96;-2,96
2,0;3,97;-1,97
4,0;3,96;0,04
4,0;4,08;-0,08
5,0;4,01;0,99
5,0;4,15;0,85
5,0;4,29;0,71
4,0;3,26;0,74
4,0;4,19;-0,19
5,0;4,32;0,68
5,0;3,86;1,14
5,0;4,43;0,57
5,0;3,92;1,08
3,0;4,17;-1,17
5,0;4,24;0,76
5,0;4,43;0,57
3,0;4,22;-1,22
5,0;3,57;1,43
1,0;3,88;-2,88
5,0;3,86;1,14
5,0;3,87;1,13
5,0;4,04;0,96
5,0;3,86;1,14
5,0;4,64;0,36
5,0;4,44;0,56
4,0;4,69;-0,69
4,0;4,03;-0,03
5,0;4,03;0,97
5,0;4,42;0,58
5,0;4,05;0,95
2,0;3,49;-1,49
4,0;4,18;-0,18
5,0;3,98;1,02
4,0;4,16;-0,16
5,0;4,22;0,78
2,0;3,64;-1,64
5,0;4,22;0,78
1,0;3,99;-2,99
5,0;3,85;1,15
1,0;3,37;-2,37
5,0;3,72;1,28
5,0;4,17;0,83
4,0;3,9;0,1
4,0;4,06;-0,06
5,0;4,05;0,95
4,0;4,51;-0,51
4,0;4,2;-0,2
5,0;4,22;0,78
4,0;3,93;0,07
5,0;4,44;0,56
3,0;3,94;-0,94
4,0;4,09;-0,09
2,0;2,85;-0,85
5,0;4,45;0,55
2,0;4,2;-2,2
4,0;4,26;-0,26
1,0;3,29;-2,29
4,0;3,92;0,08
5,0;3,93;1,07
5,0;4,16;0,84
3,0;3,88;-0,88
5,0;4,49;0,51
5,0;4,22;0,78
5,0;4,0;1,0
3,0;4,56;-1,56
5,0;3,94;1,06
5,0;4,28;0,72
4,0;3,98;0,02
5,0;3,29;1,71
5,0;4,41;0,59
2,0;4,02;-2,02
5,0;3,91;1,09
5,0;4,25;0,75
4,0;4,1;-0,1
5,0;4,12;0,88
5,0;4,39;0,61
5,0;3,88;1,12
5,0;3,91;1,09
3,0;4,34;-1,34
1,0;4,36;-3,36
5,0;3,91;1,09
4,0;4,11;-0,11
5,0;4,14;0,86
4,0;4,12;-0,12
5,0;4,71;0,29
5,0;4,1;0,9
5,0;3,94;1,06
1,0;3,42;-2,42
5,0;4,71;0,29
1,0;3,98;-2,98
1,0;3,36;-2,36
5,0;4,73;0,27
1,0;2,89;-1,89
5,0;4,14;0,86
5,0;3,99;1,01
3,0;3,55;-0,55
5,0;3,85;1,15
5,0;4,1;0,9
5,0;4,46;0,54
5,0;3,82;1,18
5,0;4,31;0,69
5,0;4,12;0,88
5,0;3,86;1,14
5,0;4,01;0,99
5,0;4,86;0,14
5,0;4,42;0,58
5,0;4,1;0,9
5,0;4,41;0,59
5,0;4,17;0,83
3,0;4,38;-1,38
4,0;4,03;-0,03
5,0;3,87;1,13
5,0;4,9;0,1
3,0;4,19;-1,19
4,0;3,89;0,11
4,0;4,12;-0,12
5,0;4,34;0,66
5,0;3,89;1,11
3,0;4,27;-1,27
5,0;4,56;0,44
5,0;3,72;1,28
5,0;3,99;1,01
5,0;4,25;0,75
2,0;4,03;-2,03
4,0;4,83;-0,83
3,0;3,56;-0,56
5,0;4,16;0,84
5,0;4,17;0,83
4,0;4,29;-0,29
1,0;4,27;-3,27
5,0;4,17;0,83
3,0;4,18;-1,18
5,0;4,22;0,78
5,0;4,44;0,56
3,0;4,7;-1,7
5,0;4,36;0,64
1,0;3,57;-2,57
5,0;4,36;0,64
4,0;3,62;0,38
5,0;4,96;0,04
1,0;3,98;-2,98
5,0;4,02;0,98
5,0;3,89;1,11
5,0;4,47;0,53
5,0;4,43;0,57
1,0;3,24;-2,24
5,0;4,59;0,41
5,0;3,97;1,03
5,0;4,05;0,95
5,0;4,01;0,99
3,0;2,89;0,11
3,0;3,76;-0,76
5,0;4,15;0,85
5,0;3,65;1,35
3,0;4,09;-1,09
1,0;3,45;-2,45
5,0;4,25;0,75
4,0;3,61;0,39
5,0;4,5;0,5
5,0;4,21;0,79
4,0;4,04;-0,04
5,0;4,05;0,95
5,0;4,49;0,51
5,0;3,83;1,17
5,0;3,87;1,13
3,0;4,32;-1,32
5,0;4,21;0,79
5,0;5,26;-0,26
5,0;4,42;0,58
5,0;4,6;0,4
4,0;4,07;-0,07
5,0;4,53;0,47
5,0;4,05;0,95
5,0;4,21;0,79
5,0;4,11;0,89
5,0;3,84;1,16
5,0;4,21;0,79
5,0;4,52;0,48
5,0;3,96;1,04
5,0;4,13;0,87
5,0;4,21;0,79
3,0;4,05;-1,05
1,0;3,08;-2,08
5,0;4,24;0,76
5,0;4,15;0,85
5,0;3,99;1,01
5,0;4,09;0,91
1,0;4,03;-3,03
4,0;4,17;-0,17
5,0;3,92;1,08
5,0;4,0;1,0
1,0;3,84;-2,84
5,0;3,94;1,06
4,0;3,95;0,05
5,0;4,34;0,66
5,0;3,91;1,09
5,0;4,28;0,72
4,0;4,22;-0,22
4,0;4,39;-0,39
5,0;3,92;1,08
3,0;4,4;-1,4
5,0;4,22;0,78
1,0;4,8;-3,8
5,0;3,99;1,01
5,0;4,56;0,44
5,0;3,91;1,09
5,0;3,71;1,29
1,0;3,41;-2,41
4,0;4,17;-0,17
3,0;4,05;-1,05
5,0;4,22;0,78
5,0;3,92;1,08
5,0;4,48;0,52
1,0;4,09;-3,09
3,0;4,42;-1,42
5,0;4,27;0,73
3,0;3,67;-0,67
4,0;4,22;-0,22
5,0;4,16;0,84
5,0;4,17;0,83
3,0;3,61;-0,61
4,5;4,29;0,21
5,0;4,54;0,46
4,0;4,76;-0,76
1,0;5,09;-4,09
5,0;4,42;0,58
5,0;3,45;1,55
5,0;4,2;0,8
5,0;4,11;0,89
5,0;3,86;1,14
5,0;3,64;1,36
4,0;4,29;-0,29
5,0;3,57;1,43
1,0;2,59;-1,59
5,0;4,22;0,78
5,0;4,14;0,86
5,0;3,9;1,1
4,0;5,32;-1,32
3,5;3,54;-0,04
5,0;4,23;0,77
5,0;4,51;0,49
5,0;3,68;1,32
4,0;3,87;0,13
5,0;5,35;-0,35
5,0;3,76;1,24
4,0;3,91;0,09
4,0;4,03;-0,03
1,0;4,01;-3,01
5,0;3,99;1,01
5,0;5,79;-0,79
5,0;4,02;0,98
5,0;4,08;0,92
5,0;4,09;0,91
5,0;4,44;0,56
3,0;2,58;0,42
5,0;4,05;0,95
5,0;3,86;1,14
2,0;4,41;-2,41
5,0;3,71;1,29
5,0;4,17;0,83
5,0;4,48;0,52
1,0;3,07;-2,07
5,0;4,28;0,72
5,0;3,99;1,01
5,0;4,32;0,68
4,0;3,95;0,05
3,0;3,63;-0,63
5,0;4,01;0,99
5,0;3,95;1,05
5,0;4,28;0,72
3,0;4,45;-1,45
5,0;3,87;1,13
5,0;4,1;0,9
1,0;3,28;-2,28
5,0;3,45;1,55
5,0;3,97;1,03
3,0;3,87;-0,87
5,0;4,51;0,49
5,0;4,26;0,74
5,0;4,26;0,74
1,0;4,14;-3,14
5,0;4,06;0,94
2,0;4,26;-2,26
1,0;3,97;-2,97
5,0;4,44;0,56
1,0;5,12;-4,12
1,0;3,7;-2,7
5,0;4,22;0,78
4,0;4,15;-0,15
5,0;4,93;0,07
5,0;4,45;0,55
5,0;3,98;1,02
5,0;4,4;0,6
4,0;4,17;-0,17
4,0;3,94;0,06
1,0;4,94;-3,94
5,0;4,02;0,98
5,0;4,47;0,53
5,0;4,2;0,8
5,0;4,07;0,93
3,0;4,12;-1,12
3,0;4,32;-1,32
5,0;4,17;0,83
3,0;4,18;-1,18
5,0;4,75;0,25
5,0;4,24;0,76
4,0;4,23;-0,23
5,0;3,97;1,03
4,0;3,82;0,18
5,0;4,15;0,85
2,0;4,88;-2,88
5,0;4,23;0,77
5,0;4,18;0,82
5,0;3,64;1,36
4,0;4,4;-0,4
3,0;3,78;-0,78
1,0;2,31;-1,31
2,0;3,94;-1,94
1,0;3,9;-2,9
4,0;3,96;0,04
5,0;4,0;1,0
3,0;4,15;-1,15
5,0;3,32;1,68
4,0;3,84;0,16
5,0;4,36;0,64
5,0;4,75;0,25
5,0;4,31;0,69
1,0;4,24;-3,24
5,0;4,05;0,95
1,0;4,46;-3,46
5,0;4,2;0,8
0,0;4,8;-4,8
5,0;4,08;0,92
4,0;4,22;-0,22
5,0;3,6;1,4
5,0;4,06;0,94
5,0;3,98;1,02
5,0;4,49;0,51
1,0;4,07;-3,07
1,0;3,63;-2,63
4,0;3,97;0,03
5,0;3,95;1,05
5,0;4,16;0,84
5,0;4,01;0,99
5,0;3,94;1,06
5,0;4,47;0,53
1,0;3,62;-2,62
5,0;4,28;0,72
5,0;3,99;1,01
5,0;3,88;1,12
5,0;4,34;0,66
5,0;4,18;0,82
5,0;4,29;0,71
5,0;3,89;1,11
1,0;3,65;-2,65
2,0;4,42;-2,42
5,0;4,64;0,36
5,0;4,29;0,71
5,0;4,13;0,87
1,0;4,22;-3,22
5,0;4,13;0,87
5,0;4,42;0,58
5,0;4,15;0,85
5,0;4,09;0,91
5,0;3,64;1,36
4,0;3,91;0,09
4,0;3,88;0,12
5,0;4,15;0,85
3,0;3,91;-0,91
5,0;4,19;0,81
5,0;5,28;-0,28
4,0;4,17;-0,17
5,0;3,59;1,41
4,0;3,92;0,08
5,0;3,77;1,23
2,0;4,85;-2,85
5,0;3,56;1,44
5,0;4,35;0,65
5,0;3,91;1,09
4,5;4,4;0,1
5,0;4,71;0,29
1,0;3,33;-2,33
5,0;4,51;0,49
5,0;4,19;0,81
4,0;3,8;0,2
5,0;3,99;1,01
5,0;3,92;1,08
5,0;4,74;0,26
1,0;3,64;-2,64
3,0;4,28;-1,28
1,0;5,75;-4,75
5,0;4,22;0,78
5,0;3,98;1,02
5,0;4,07;0,93
5,0;4,34;0,66
5,0;3,77;1,23
4,0;4,09;-0,09
4,0;4,38;-0,38
5,0;4,14;0,86
5,0;4,42;0,58
5,0;4,39;0,61
5,0;4,24;0,76
5,0;4,36;0,64
5,0;4,19;0,81
4,0;3,9;0,1
5,0;3,94;1,06
1,0;3,66;-2,66
4,0;4,24;-0,24
5,0;4,1;0,9
5,0;4,08;0,92
4,0;4,14;-0,14
3,0;3,95;-0,95
4,0;4,71;-0,71
5,0;4,14;0,86
3,0;3,74;-0,74
4,0;3,78;0,22
5,0;4,87;0,13
5,0;3,26;1,74
3,0;4,18;-1,18
5,0;4,36;0,64
4,0;3,97;0,03
5,0;4,02;0,98
5,0;3,88;1,12
4,0;3,87;0,13
3,0;4,32;-1,32
1,0;4,21;-3,21
1,0;4,31;-3,31
0,0;3,43;-3,43
4,0;4,42;-0,42
4,0;4,09;-0,09
5,0;4,28;0,72
1,0;3,64;-2,64
5,0;3,76;1,24
4,0;4,24;-0,24
1,0;5,18;-4,18
5,0;4,17;0,83
4,0;4,09;-0,09
5,0;4,41;0,59
3,0;4,08;-1,08
1,0;3,36;-2,36
5,0;4,65;0,35
5,0;4,45;0,55
4,0;3,94;0,06
5,0;4,18;0,82
4,0;4,2;-0,2
5,0;4,32;0,68
5,0;4,27;0,73
1,0;4,48;-3,48
4,0;4,0;0,0
4,0;4,19;-0,19
5,0;4,62;0,38
4,0;3,66;0,34
3,0;4,19;-1,19
5,0;5,65;-0,65
5,0;4,4;0,6
5,0;4,2;0,8
5,0;4,39;0,61
4,0;3,64;0,36
3,0;4,19;-1,19
4,0;3,46;0,54
5,0;3,81;1,19
5,0;3,9;1,1
5,0;3,88;1,12
5,0;3,97;1,03
5,0;4,31;0,69
4,0;3,96;0,04
5,0;3,87;1,13
5,0;3,81;1,19
4,0;3,52;0,48
4,0;4,17;-0,17
5,0;4,01;0,99
2,0;3,74;-1,74
4,0;4,14;-0,14
5,0;3,89;1,11
5,0;3,69;1,31
4,0;4,26;-0,26
5,0;3,9;1,1
5,0;3,95;1,05
3,0;3,75;-0,75
5,0;3,92;1,08
5,0;4,02;0,98
5,0;3,61;1,39
5,0;4,4;0,6
5,0;4,02;0,98
5,0;3,66;1,34
5,0;3,89;1,11
5,0;3,78;1,22
5,0;3,97;1,03
5,0;4,36;0,64
4,0;3,92;0,08
3,0;3,76;-0,76
5,0;3,83;1,17
4,0;3,86;0,14
5,0;3,49;1,51
5,0;4,26;0,74
5,0;3,79;1,21
4,0;3,94;0,06
4,0;4,23;-0,23
4,0;4,9;-0,9
4,0;4,03;-0,03
4,0;4,48;-0,48
4,0;4,52;-0,52
4,0;4,19;-0,19
5,0;4,77;0,23
1,0;4,45;-3,45
5,0;4,38;0,62
5,0;4,16;0,84
5,0;4,46;0,54
5,0;3,82;1,18
5,0;4,18;0,82
5,0;4,23;0,77
5,0;3,77;1,23
4,0;4,03;-0,03
4,0;4,28;-0,28
0,0;3,55;-3,55
5,0;4,32;0,68
1,0;3,96;-2,96
5,0;4,27;0,73
3,0;4,23;-1,23
5,0;4,05;0,95
4,0;4,42;-0,42
5,0;4,19;0,81
4,0;4,43;-0,43
5,0;4,24;0,76
5,0;4,09;0,91
5,0;4,28;0,72
4,0;4,18;-0,18
5,0;4,38;0,62
5,0;4,03;0,97
1,0;3,36;-2,36
5,0;4,36;0,64
5,0;3,91;1,09
4,0;3,99;0,01
5,0;4,5;0,5
1,0;3,42;-2,42
5,0;4,3;0,7
1,0;4,01;-3,01
5,0;4,43;0,57
4,0;4,16;-0,16
5,0;4,18;0,82
4,0;3,49;0,51
5,0;4,25;0,75
2,0;4,18;-2,18
5,0;4,29;0,71
5,0;4,59;0,41
5,0;4,11;0,89
5,0;3,76;1,24
5,0;4,03;0,97
5,0;4,07;0,93
4,0;4,13;-0,13
5,0;3,68;1,32
5,0;3,87;1,13
5,0;3,94;1,06
5,0;4,93;0,07
1,0;4,19;-3,19
5,0;4,37;0,63
5,0;4,84;0,16
1,0;3,62;-2,62
5,0;4,27;0,73
5,0;4,16;0,84
5,0;3,87;1,13
5,0;4,78;0,22
5,0;3,69;1,31
4,0;3,93;0,07
2,0;4,17;-2,17
5,0;3,66;1,34
1,0;4,23;-3,23
5,0;4,61;0,39
3,0;4,15;-1,15
4,0;3,98;0,02
5,0;4,08;0,92
4,0;4,16;-0,16
3,0;4,52;-1,52
5,0;3,96;1,04
5,0;4,08;0,92
5,0;3,4;1,6
5,0;3,64;1,36
5,0;3,64;1,36
4,0;5,13;-1,13
5,0;4,54;0,46
4,0;3,93;0,07
4,0;4,42;-0,42
5,0;4,1;0,9
2,0;3,93;-1,93
3,0;4,07;-1,07
5,0;3,68;1,32
5,0;4,15;0,85
4,0;4,11;-0,11
5,0;4,22;0,78
1,0;3,48;-2,48
2,0;2,21;-0,21
5,0;3,88;1,12
5,0;4,27;0,73
5,0;4,2;0,8
5,0;3,95;1,05
5,0;4,01;0,99
5,0;3,89;1,11
5,0;4,33;0,67
5,0;3,82;1,18
5,0;4,25;0,75
1,0;4,19;-3,19
5,0;4,16;0,84
5,0;4,35;0,65
4,0;3,88;0,12
5,0;4,05;0,95
5,0;4,23;0,77
4,0;3,71;0,29
4,0;3,64;0,36
3,0;4,08;-1,08
5,0;3,84;1,16
5,0;3,96;1,04
4,0;4,02;-0,02
5,0;3,89;1,11
1,0;3,98;-2,98
5,0;4,01;0,99
4,0;4,05;-0,05
4,0;3,92;0,08
5,0;4,32;0,68
3,0;4,13;-1,13
5,0;3,98;1,02
1,0;3,69;-2,69
5,0;4,05;0,95
3,0;3,88;-0,88
4,0;4,13;-0,13
5,0;4,19;0,81
1,0;3,63;-2,63
5,0;5,05;-0,05
5,0;3,94;1,06
4,0;4,02;-0,02
5,0;4,01;0,99
5,0;4,24;0,76
5,0;4,02;0,98
2,0;4,04;-2,04
5,0;4,15;0,85
1,0;4,14;-3,14
4,0;4,19;-0,19
5,0;3,77;1,23
5,0;4,09;0,91
5,0;3,92;1,08
5,0;4,03;0,97
4,0;3,63;0,37
4,0;3,84;0,16
4,0;4,09;-0,09
4,0;4,32;-0,32
5,0;4,23;0,77
2,0;3,13;-1,13
5,0;3,97;1,03
5,0;3,94;1,06
5,0;3,83;1,17
5,0;3,89;1,11
5,0;4,28;0,72
5,0;4,35;0,65
5,0;3,9;1,1
5,0;4,53;0,47
4,0;3,6;0,4
1,0;4,13;-3,13
5,0;4,47;0,53
4,0;4,34;-0,34
5,0;3,87;1,13
5,0;4,27;0,73
5,0;3,14;1,86
5,0;4,14;0,86
4,0;4,16;-0,16
5,0;4,1;0,9
5,0;4,5;0,5
5,0;3,94;1,06
5,0;4,28;0,72
5,0;3,89;1,11
5,0;4,21;0,79
5,0;3,91;1,09
5,0;4,45;0,55
5,0;3,96;1,04
5,0;4,37;0,63
3,0;3,64;-0,64
5,0;3,99;1,01
5,0;4,0;1,0
5,0;4,24;0,76
4,0;4,11;-0,11
5,0;3,82;1,18
5,0;4,5;0,5
2,0;4,22;-2,22
4,0;3,96;0,04
5,0;4,89;0,11
4,0;3,9;0,1
3,0;3,82;-0,82
5,0;4,48;0,52
4,0;4,07;-0,07
5,0;4,25;0,75
5,0;4,2;0,8
4,0;4,22;-0,22
5,0;4,03;0,97
4,0;4,06;-0,06
5,0;4,19;0,81
4,0;3,93;0,07
5,0;3,91;1,09
2,0;2,75;-0,75
